chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr18	72163499	72190689	+	55748	CNDP2	288	9.82414915E-1	DAVIES_SUCCESS
chr18	72201691	72252261	+	84735	CNDP1	319	4.23241403E-1	DAVIES_SUCCESS
chr18	72259009	72265071	-	400657	LINC00909	203	1.64316085E-1	DAVIES_SUCCESS
chr18	72342922	72777628	+	55628	ZNF407	766	6.79457684E-1	DAVIES_SUCCESS
chr18	72909277	72921281	-	284273	ZADH2	228	9.70537899E-1	DAVIES_SUCCESS
chr18	72922709	73001905	+	10194	TSHZ1	398	9.92506004E-1	DAVIES_SUCCESS
chr18	73121826	73139589	-	284274	SMIM21	282	2.29338193E-1	DAVIES_SUCCESS
chr18	73834952	73857210	+	339298	LOC339298	422	9.12696975E-1	DAVIES_SUCCESS
chr18	74069636	74207146	-	9658	ZNF516	469	9.43225144E-1	DAVIES_SUCCESS
chr18	74207476	74210045	+	400658	FLJ44313	230	8.81895946E-1	DAVIES_SUCCESS
chr18	74240611	74271784	+	284276	LINC00908	451	5.54965793E-2	DAVIES_SUCCESS
chr18	74506687	74534251	-	100131655	LOC100131655	292	4.17558629E-1	DAVIES_SUCCESS
chr18	74536115	74682682	+	7776	ZNF236	461	5.59814291E-1	DAVIES_SUCCESS
chr18	74690788	74844774	-	4155	MBP	828	5.53808602E-1	DAVIES_SUCCESS
chr18	74962007	74982096	+	2587	GALR1	585	9.10894657E-1	DAVIES_SUCCESS
chr18	76740274	76758969	+	27164	SALL3	260	4.44136407E-1	DAVIES_SUCCESS
chr18	76829396	77138282	+	374868	ATP9B	1101	2.49237296E-1	DAVIES_SUCCESS
chr18	77155771	77289323	+	4772	NFATC1	845	5.37120773E-1	DAVIES_SUCCESS
chr18	77439800	77514510	+	9150	CTDP1	558	8.70563133E-1	DAVIES_SUCCESS
chr18	77623667	77659816	+	26251	KCNG2	319	6.60386635E-1	DAVIES_SUCCESS
chr18	77662419	77711653	-	80148	PQLC1	382	4.02531397E-1	DAVIES_SUCCESS
chr18	77724581	77730822	+	440498	HSBP1L1	248	2.08789149E-1	DAVIES_SUCCESS
chr18	77732866	77793915	-	10907	TXNL4A	452	2.48412105E-1	DAVIES_SUCCESS
chr18	77794345	77853788	+	79863	RBFA	499	5.00709481E-1	DAVIES_SUCCESS
chr18	77806899	77839206	+	100506070	RBFADN	439	4.86788363E-1	DAVIES_SUCCESS
chr18	77866914	77898228	+	22850	ADNP2	418	6.76287547E-1	DAVIES_SUCCESS
chr18	77905806	77936315	+	100130522	PARD6G-AS1	338	8.10019103E-1	DAVIES_SUCCESS
chr18	77915116	78005397	-	84552	PARD6G	371	7.68551966E-1	DAVIES_SUCCESS
chr19	197015	202209	-	399844	FLJ45445	7	6.17374888E-2	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr19	281043	291435	-	8612	PPAP2C	308	4.41705922E-1	DAVIES_SUCCESS
chr19	305574	344791	-	54531	MIER2	464	6.1617173E-1	DAVIES_SUCCESS
chr19	362056	376013	-	51298	THEG	411	6.80941772E-1	DAVIES_SUCCESS
chr19	405442	409170	-	126567	C2CD4C	310	5.53908664E-1	DAVIES_SUCCESS
chr19	416582	460996	-	25759	SHC2	397	4.25933112E-1	DAVIES_SUCCESS
chr19	463345	474983	-	284451	ODF3L2	293	7.65726874E-1	DAVIES_SUCCESS
chr19	496489	505343	+	8174	MADCAM1	389	3.93315642E-1	DAVIES_SUCCESS
chr19	507496	519654	+	91978	TPGS1	430	4.7210604E-1	DAVIES_SUCCESS
chr19	531732	542087	+	997	CDC34	497	8.23626506E-2	DAVIES_SUCCESS
chr19	544033	549920	+	3004	GZMM	488	7.8341566E-2	DAVIES_SUCCESS
chr19	571276	583493	+	682	BSG	569	8.42407494E-2	DAVIES_SUCCESS
chr19	589892	617159	+	610	HCN2	594	8.91533122E-2	DAVIES_SUCCESS
chr19	617222	633568	-	5442	POLRMT	487	8.93457907E-2	DAVIES_SUCCESS
chr19	639925	643703	+	27006	FGF22	413	4.66239227E-1	DAVIES_SUCCESS
chr19	647525	663233	-	55658	RNF126	455	6.63388072E-1	DAVIES_SUCCESS
chr19	676388	683392	+	10272	FSTL3	399	8.68256658E-1	DAVIES_SUCCESS
chr19	685545	695461	-	400668	PRSS57	405	8.88323536E-1	DAVIES_SUCCESS
chr19	708952	748330	+	5064	PALM	528	5.13343101E-1	DAVIES_SUCCESS
chr19	751145	764318	+	126353	MISP	414	4.5510116E-1	DAVIES_SUCCESS
chr19	797391	812327	+	5725	PTBP1	432	5.88572033E-2	DAVIES_SUCCESS
chr19	804939	805001	+	100616459	MIR4745	393	4.23901784E-2	DAVIES_SUCCESS
chr19	812487	821967	-	79948	LPPR3	443	7.97006093E-2	DAVIES_SUCCESS
chr19	813583	813653	+	100422854	MIR3187	403	5.73989947E-2	DAVIES_SUCCESS
chr19	827830	832017	+	566	AZU1	413	2.32677502E-1	DAVIES_SUCCESS
chr19	840984	848175	+	5657	PRTN3	381	3.51248678E-1	DAVIES_SUCCESS
chr19	852290	856246	+	1991	ELANE	376	2.67374133E-1	DAVIES_SUCCESS
chr19	859664	863610	+	1675	CFD	367	2.20168917E-1	DAVIES_SUCCESS
chr19	867961	893218	-	10025	MED16	446	3.83945346E-1	DAVIES_SUCCESS
chr19	896502	913225	-	91300	R3HDM4	360	9.78349838E-1	DAVIES_SUCCESS
chr19	917341	921015	+	84634	KISS1R	333	9.86367008E-1	DAVIES_SUCCESS
chr19	926036	972803	+	1820	ARID3A	581	9.95522049E-1	DAVIES_SUCCESS
chr19	984327	994569	+	57418	WDR18	512	9.52307812E-1	DAVIES_SUCCESS
chr19	1000436	1009723	+	116444	GRIN3B	500	9.55873661E-1	DAVIES_SUCCESS
chr19	1009649	1021141	-	91304	TMEM259	520	9.36858179E-1	DAVIES_SUCCESS
chr19	1026297	1039064	+	1265	CNN2	523	9.22265E-1	DAVIES_SUCCESS
chr19	1040101	1065570	+	10347	ABCA7	538	9.06399728E-1	DAVIES_SUCCESS
chr19	1065921	1086627	+	23526	HMHA1	422	6.84856294E-1	DAVIES_SUCCESS
chr19	1086577	1095391	-	5434	POLR2E	325	7.0303475E-1	DAVIES_SUCCESS
chr19	1103935	1106787	+	2879	GPX4	263	7.13794779E-1	DAVIES_SUCCESS
chr19	1107632	1174282	-	22904	SBNO2	416	7.82414921E-1	DAVIES_SUCCESS
chr19	1205797	1228434	+	6794	STK11	230	5.65944187E-1	DAVIES_SUCCESS
chr19	1229946	1237990	-	255057	C19orf26	175	3.85633245E-1	DAVIES_SUCCESS
chr19	1241748	1244824	+	513	ATP5D	140	7.02059177E-2	DAVIES_SUCCESS
chr19	1248551	1259142	+	90007	MIDN	145	3.60717999E-2	DAVIES_SUCCESS
chr19	1267469	1270259	-	148046	CIRBP-AS1	138	3.022368E-2	DAVIES_SUCCESS
chr19	1269266	1274439	+	1153	CIRBP	144	1.3707839E-2	DAVIES_SUCCESS
chr19	1275519	1279243	+	55009	C19orf24	141	6.47456269E-3	DAVIES_SUCCESS
chr19	1286152	1301429	+	1943	EFNA2	154	1.11279554E-2	DAVIES_SUCCESS
chr19	1354975	1378430	+	84939	MUM1	187	1.44905612E-1	DAVIES_SUCCESS
chr19	1383525	1395588	+	374291	NDUFS7	150	7.01970883E-1	DAVIES_SUCCESS
chr19	1397024	1401569	-	2593	GAMT	151	7.84263114E-1	DAVIES_SUCCESS
chr19	1407583	1435682	+	26528	DAZAP1	157	8.49296384E-1	DAVIES_SUCCESS
chr19	1438362	1440492	+	6209	RPS15	103	9.44773428E-1	DAVIES_SUCCESS
chr19	1450147	1473243	+	10297	APC2	178	9.64691502E-1	DAVIES_SUCCESS
chr19	1461761	1479228	-	148223	C19orf25	203	9.80142411E-1	DAVIES_SUCCESS
chr19	1481426	1490410	-	54760	PCSK4	258	5.58962804E-1	DAVIES_SUCCESS
chr19	1491164	1497924	+	92840	REEP6	270	4.57005849E-1	DAVIES_SUCCESS
chr19	1505016	1513188	-	339366	ADAMTSL5	267	4.22878822E-1	DAVIES_SUCCESS
chr19	1524072	1535455	+	126520	PLK5	268	4.17455184E-1	DAVIES_SUCCESS
chr19	1554667	1568057	-	399664	MEX3D	246	3.31730657E-1	DAVIES_SUCCESS
chr19	1576676	1592710	-	53615	MBD3	193	2.10848288E-1	DAVIES_SUCCESS
chr19	1597153	1605483	-	10975	UQCR11	115	6.43384999E-1	DAVIES_SUCCESS
chr19	1609288	1652328	-	6929	TCF3	226	4.85410643E-1	DAVIES_SUCCESS
chr19	1753661	1775444	+	390874	ONECUT3	311	8.20005333E-2	DAVIES_SUCCESS
chr19	1782073	1812275	-	148229	ATP8B3	307	1.85714667E-1	DAVIES_SUCCESS
chr19	1815244	1848452	-	57455	REXO1	296	2.71333296E-1	DAVIES_SUCCESS
chr19	1816157	1816237	-	100302210	MIR1909	227	1.53341233E-1	DAVIES_SUCCESS
chr19	1822087	1824542	+	100288123	LOC100288123	230	1.81813218E-1	DAVIES_SUCCESS
chr19	1852397	1863564	-	83855	KLF16	238	7.53391362E-1	DAVIES_SUCCESS
chr19	1876974	1885518	-	81926	ABHD17A	251	8.06249044E-1	DAVIES_SUCCESS
chr19	1905370	1926012	+	113178	SCAMP4	339	6.67697793E-1	DAVIES_SUCCESS
chr19	1941160	1981336	+	1455	CSNK1G2	446	7.00581035E-1	DAVIES_SUCCESS
chr19	1952525	1954548	-	255193	CSNK1G2-AS1	324	5.03612459E-1	DAVIES_SUCCESS
chr19	1985446	2015702	-	55643	BTBD2	391	7.1446432E-1	DAVIES_SUCCESS
chr19	2037469	2051243	-	2872	MKNK2	279	6.29612999E-1	DAVIES_SUCCESS
chr19	2071034	2096269	-	126308	MOB3A	290	7.2019822E-1	DAVIES_SUCCESS
chr19	2096867	2099583	+	113177	IZUMO4	225	5.82615388E-1	DAVIES_SUCCESS
chr19	2100986	2151556	-	8943	AP3D1	327	6.72530876E-1	DAVIES_SUCCESS
chr19	2164147	2232577	+	84444	DOT1L	343	9.59371351E-1	DAVIES_SUCCESS
chr19	2233154	2236951	-	55111	PLEKHJ1	195	8.69102419E-1	DAVIES_SUCCESS
chr19	2234060	2234148	-	100302283	MIR1227	189	9.05042096E-1	DAVIES_SUCCESS
chr19	2236815	2248678	+	8175	SF3A2	214	5.74701427E-1	DAVIES_SUCCESS
chr19	2249112	2252072	+	268	AMH	188	5.38252818E-1	DAVIES_SUCCESS
chr19	2250637	2250717	+	100423031	MIR4321	182	5.21614615E-1	DAVIES_SUCCESS
chr19	2252249	2256422	-	126306	JSRP1	197	5.7394701E-1	DAVIES_SUCCESS
chr19	2269519	2355100	+	56928	SPPL2B	510	9.56619545E-1	DAVIES_SUCCESS
chr19	2274630	2282181	-	374872	C19orf35	242	7.9141491E-1	DAVIES_SUCCESS
chr19	2289773	2308156	-	645191	LINGO3	311	9.07533062E-1	DAVIES_SUCCESS
chr19	2321519	2328614	-	51690	LSM7	302	9.08591846E-1	DAVIES_SUCCESS
chr19	2389783	2426086	+	360200	TMPRSS9	470	9.35442757E-1	DAVIES_SUCCESS
chr19	2425621	2427875	-	26517	TIMM13	370	8.40561708E-1	DAVIES_SUCCESS
chr19	2428162	2456966	-	84823	LMNB2	474	8.81861788E-1	DAVIES_SUCCESS
chr19	2476122	2478257	+	4616	GADD45B	367	8.57713555E-1	DAVIES_SUCCESS
chr19	2511217	2702746	-	2788	GNG7	951	7.64870943E-1	DAVIES_SUCCESS
chr19	2714564	2721390	-	148252	DIRAS1	270	6.48605863E-1	DAVIES_SUCCESS
chr19	2732201	2740074	-	29985	SLC39A3	236	5.48490925E-1	DAVIES_SUCCESS
chr19	2754711	2783354	-	6449	SGTA	281	6.28824175E-1	DAVIES_SUCCESS
chr19	2785505	2813599	+	7064	THOP1	284	8.12213459E-1	DAVIES_SUCCESS
chr19	2819871	2836733	+	115196	ZNF554	284	7.9799077E-1	DAVIES_SUCCESS
chr19	2841432	2860472	+	148254	ZNF555	369	8.34984146E-1	DAVIES_SUCCESS
chr19	2867332	2878503	+	80032	ZNF556	389	8.00270359E-1	DAVIES_SUCCESS
chr19	2900895	2918474	+	126295	ZNF57	384	6.52032374E-1	DAVIES_SUCCESS
chr19	2933215	2944969	-	58492	ZNF77	340	4.73259081E-1	DAVIES_SUCCESS
chr19	2977535	2995182	+	79816	TLE6	354	4.27242457E-1	DAVIES_SUCCESS
chr19	2997635	3047633	-	7089	TLE2	447	4.07493951E-1	DAVIES_SUCCESS
chr19	3052907	3062964	-	166	AES	353	5.9520716E-1	DAVIES_SUCCESS
chr19	3094407	3121454	+	2767	GNA11	478	5.69902492E-1	DAVIES_SUCCESS
chr19	3136190	3163766	+	2769	GNA15	483	6.97881974E-1	DAVIES_SUCCESS
chr19	3178735	3180330	+	8698	S1PR4	430	7.01702185E-1	DAVIES_SUCCESS
chr19	3185874	3209573	+	56926	NCLN	500	7.56045335E-1	DAVIES_SUCCESS
chr19	3224700	3297073	+	60680	CELF5	559	8.89342448E-1	DAVIES_SUCCESS
chr19	3359560	3469215	+	4782	NFIC	519	2.28102129E-1	DAVIES_SUCCESS
chr19	3474404	3480540	-	284422	C19orf77	186	5.53673517E-1	DAVIES_SUCCESS
chr19	3490818	3500938	-	83475	DOHH	193	6.13460053E-1	DAVIES_SUCCESS
chr19	3506294	3536755	+	51343	FZR1	238	4.84129898E-1	DAVIES_SUCCESS
chr19	3538262	3557571	-	126321	MFSD12	249	5.46191673E-1	DAVIES_SUCCESS
chr19	3539154	3544028	+	100128569	C19orf71	198	3.76979791E-1	DAVIES_SUCCESS
chr19	3572942	3579081	+	10362	HMG20B	263	5.7278534E-1	DAVIES_SUCCESS
chr19	3585568	3593539	+	126326	GIPC3	265	6.08627086E-1	DAVIES_SUCCESS
chr19	3594503	3606831	-	6915	TBXA2R	279	6.67321845E-1	DAVIES_SUCCESS
chr19	3607244	3613928	+	404665	CACTIN-AS1	263	7.45208693E-1	DAVIES_SUCCESS
chr19	3610626	3626813	-	58509	CACTIN	278	7.98528585E-1	DAVIES_SUCCESS
chr19	3630178	3700477	-	23396	PIP5K1C	441	7.18037619E-1	DAVIES_SUCCESS
chr19	3708334	3750811	+	27134	TJP3	333	3.38976571E-1	DAVIES_SUCCESS
chr19	3750770	3761673	-	9546	APBA3	279	1.67727802E-1	DAVIES_SUCCESS
chr19	3762664	3767563	+	116541	MRPL54	249	2.9827181E-1	DAVIES_SUCCESS
chr19	3769088	3772219	-	84839	RAX2	268	3.00962748E-1	DAVIES_SUCCESS
chr19	3777966	3801810	-	4145	MATK	356	1.0121288E-1	DAVIES_SUCCESS
chr19	3804021	3869027	-	23217	ZFR2	402	3.54773943E-2	DAVIES_SUCCESS
chr19	3880617	3928080	+	85300	ATCAY	310	2.90499464E-2	DAVIES_SUCCESS
chr19	3933100	3942414	+	27231	NMRK2	193	4.47596201E-2	DAVIES_SUCCESS
chr19	3958451	3971038	-	1613	DAPK3	194	6.99647631E-2	DAVIES_SUCCESS
chr19	3961411	3961510	-	693222	MIR637	162	5.93612506E-2	DAVIES_SUCCESS
chr19	3976053	3985461	-	1938	EEF2	205	2.76794645E-1	DAVIES_SUCCESS
chr19	3982504	3982570	-	26812	SNORD37	181	2.77600194E-1	DAVIES_SUCCESS
chr19	4007748	4038067	+	51588	PIAS4	241	5.14391775E-1	DAVIES_SUCCESS
chr19	4045215	4066816	-	51341	ZBTB7A	242	8.69969813E-1	DAVIES_SUCCESS
chr19	4090319	4124126	-	5605	MAP2K2	299	4.23323897E-1	DAVIES_SUCCESS
chr19	4153597	4173051	+	84699	CREB3L3	325	2.90294662E-1	DAVIES_SUCCESS
chr19	4174105	4182596	-	51548	SIRT6	311	1.89083155E-1	DAVIES_SUCCESS
chr19	4183350	4224811	+	170961	ANKRD24	416	3.74475115E-2	DAVIES_SUCCESS
chr19	4229539	4237524	+	10148	EBI3	304	5.79152928E-2	DAVIES_SUCCESS
chr19	4247110	4269085	+	55702	CCDC94	350	7.47385887E-2	DAVIES_SUCCESS
chr19	4278597	4290720	+	56961	SHD	311	6.75838911E-2	DAVIES_SUCCESS
chr19	4292224	4302428	-	126259	TMIGD2	297	1.245967E-1	DAVIES_SUCCESS
chr19	4304590	4323843	+	79187	FSD1	290	2.97505986E-1	DAVIES_SUCCESS
chr19	4324039	4342783	-	55620	STAP2	256	8.03401179E-1	DAVIES_SUCCESS
chr19	4343523	4360083	+	84954	MPND	225	8.91335916E-1	DAVIES_SUCCESS
chr19	4360363	4400565	-	6455	SH3GL1	250	8.47534766E-1	DAVIES_SUCCESS
chr19	4402659	4443394	+	10036	CHAF1A	302	7.90483045E-1	DAVIES_SUCCESS
chr19	4445002	4457791	-	80700	UBXN6	290	7.87442807E-1	DAVIES_SUCCESS
chr19	4445974	4446045	+	100616371	MIR4746	255	7.93532336E-1	DAVIES_SUCCESS
chr19	4472254	4502222	+	84717	HDGFRP2	330	5.54638639E-1	DAVIES_SUCCESS
chr19	4502191	4517716	-	729359	PLIN4	332	3.35529338E-1	DAVIES_SUCCESS
chr19	4522543	4540036	-	440503	PLIN5	323	2.7506832E-1	DAVIES_SUCCESS
chr19	4537226	4540036	-	116844	LRG1	277	2.1020057E-1	DAVIES_SUCCESS
chr19	4542599	4559771	-	10501	SEMA6B	304	2.97049352E-1	DAVIES_SUCCESS
chr19	4639526	4655580	+	126282	TNFAIP8L1	292	4.74709743E-1	DAVIES_SUCCESS
chr19	4657556	4670415	-	56005	C19orf10	284	4.06299684E-1	DAVIES_SUCCESS
chr19	4675243	4723855	-	91039	DPP9	350	3.89193029E-1	DAVIES_SUCCESS
chr19	4679293	4685960	+	100131094	LOC100131094	227	2.66007422E-1	DAVIES_SUCCESS
chr19	4769116	4772568	+	284424	MIR7-3HG	370	7.09191556E-1	DAVIES_SUCCESS
chr19	4770681	4770791	+	407045	MIR7-3	353	6.99248275E-1	DAVIES_SUCCESS
chr19	4791727	4795571	+	55527	FEM1A	369	8.08537888E-1	DAVIES_SUCCESS
chr19	4815935	4831754	-	148022	TICAM1	431	9.63922436E-1	DAVIES_SUCCESS
chr19	4838345	4867780	-	10226	PLIN3	449	9.25833048E-1	DAVIES_SUCCESS
chr19	4890448	4902879	-	645432	ARRDC5	353	8.04429648E-1	DAVIES_SUCCESS
chr19	4909509	4962165	+	29128	UHRF1	414	7.64983162E-1	DAVIES_SUCCESS
chr19	4932698	4932752	+	100616337	MIR4747	270	4.91069022E-1	DAVIES_SUCCESS
chr19	4969123	5153608	+	23030	KDM4B	688	7.48345712E-1	DAVIES_SUCCESS
chr19	5158505	5340814	-	5802	PTPRS	791	2.61542599E-1	DAVIES_SUCCESS
chr19	5455425	5456867	+	148066	ZNRF4	288	2.79374491E-1	DAVIES_SUCCESS
chr19	5558177	5568005	-	257000	TINCR	250	5.84566623E-1	DAVIES_SUCCESS
chr19	5587009	5622938	-	9667	SAFB2	176	7.65808373E-1	DAVIES_SUCCESS
chr19	5623045	5668489	+	6294	SAFB	138	5.07307987E-1	DAVIES_SUCCESS
chr19	5678432	5680911	-	125988	C19orf70	90	3.98492425E-1	DAVIES_SUCCESS
chr19	5680775	5688534	+	374875	HSD11B1L	102	3.8687582E-1	DAVIES_SUCCESS
chr19	5690271	5691678	+	25873	RPL36	98	3.66633053E-1	DAVIES_SUCCESS
chr19	5691844	5720463	-	9361	LONP1	158	4.40417288E-1	DAVIES_SUCCESS
chr19	5720687	5778742	+	257062	CATSPERD	284	4.77679023E-2	DAVIES_SUCCESS
chr19	5782970	5784776	-	163154	PRR22	238	5.03214621E-2	DAVIES_SUCCESS
chr19	5785152	5791249	-	56931	DUS3L	244	5.28043782E-2	DAVIES_SUCCESS
chr19	5823817	5828335	+	4902	NRTN	304	1.31856857E-1	DAVIES_SUCCESS
chr19	5830636	5839742	-	2528	FUT6	339	2.95582865E-1	DAVIES_SUCCESS
chr19	5842898	5851485	-	2525	FUT3	344	7.32792092E-1	DAVIES_SUCCESS
chr19	5865836	5904024	-	2527	FUT5	363	9.45106198E-1	DAVIES_SUCCESS
chr19	5891286	5904024	-	126328	NDUFA11	294	9.87219637E-1	DAVIES_SUCCESS
chr19	5904851	5910263	+	400673	VMAC	246	9.77565114E-1	DAVIES_SUCCESS
chr19	5914192	5916222	+	828	CAPS	230	9.74101866E-1	DAVIES_SUCCESS
chr19	5916151	5978320	-	8498	RANBP3	291	9.67060545E-1	DAVIES_SUCCESS
chr19	5978413	6020374	+	100128568	LOC100128568	119	5.24975641E-1	DAVIES_SUCCESS
chr19	5993174	6110664	-	5990	RFX2	267	1.95072958E-1	DAVIES_SUCCESS
chr19	6135650	6193112	+	81616	ACSBG2	233	2.40775657E-1	DAVIES_SUCCESS
chr19	6210391	6279959	-	4298	MLLT1	291	7.30027713E-1	DAVIES_SUCCESS
chr19	6306509	6333640	-	125981	ACER1	298	6.28276854E-1	DAVIES_SUCCESS
chr19	6361462	6368915	+	8192	CLPP	268	5.48664661E-1	DAVIES_SUCCESS
chr19	6372443	6375261	+	84266	ALKBH7	234	5.01235888E-1	DAVIES_SUCCESS
chr19	6375304	6375860	-	5623	PSPN	222	4.86939622E-1	DAVIES_SUCCESS
chr19	6379579	6393291	-	2962	GTF2F1	227	4.74122156E-1	DAVIES_SUCCESS
chr19	6413118	6424822	-	8570	KHSRP	233	5.33442624E-1	DAVIES_SUCCESS
chr19	6416420	6416522	-	100500888	MIR3940	207	4.73038528E-1	DAVIES_SUCCESS
chr19	6426047	6433790	-	284427	SLC25A41	212	5.80903064E-1	DAVIES_SUCCESS
chr19	6436431	6459781	-	79085	SLC25A23	225	8.49511139E-1	DAVIES_SUCCESS
chr19	6463787	6467230	+	92359	CRB3	166	9.102552E-1	DAVIES_SUCCESS
chr19	6467217	6481798	-	79958	DENND1C	195	7.81310927E-1	DAVIES_SUCCESS
chr19	6494329	6502330	-	10382	TUBB4A	218	8.8915802E-1	DAVIES_SUCCESS
chr19	6531009	6535939	+	8744	TNFSF9	289	8.999286E-1	DAVIES_SUCCESS
chr19	6583134	6591163	-	970	CD70	444	4.06886273E-1	DAVIES_SUCCESS
chr19	6663147	6670599	-	8740	TNFSF14	460	2.04677917E-1	DAVIES_SUCCESS
chr19	6677845	6720662	-	718	C3	477	2.36429765E-1	DAVIES_SUCCESS
chr19	6729924	6737633	-	56927	GPR108	340	4.9967717E-1	DAVIES_SUCCESS
chr19	6739706	6751529	+	9322	TRIP10	361	4.83041489E-1	DAVIES_SUCCESS
chr19	6752172	6767523	-	10045	SH2D3A	314	2.85244877E-1	DAVIES_SUCCESS
chr19	6772678	6857377	+	7409	VAV1	500	5.27167985E-1	DAVIES_SUCCESS
chr19	6887559	6940464	+	2015	EMR1	589	3.44950378E-1	DAVIES_SUCCESS
chr19	6952510	6990857	-	326342	EMR4P	571	2.60066946E-1	DAVIES_SUCCESS
chr19	7004963	7006426	-	497049	FLJ25758	280	6.44820193E-2	DAVIES_SUCCESS
chr19	7030593	7033022	+	284428	MBD3L5	230	2.07970517E-1	DAVIES_SUCCESS
chr19	7037754	7040184	-	653656	MBD3L4	230	3.4857099E-1	DAVIES_SUCCESS
chr19	7049350	7051746	+	125997	MBD3L2	163	6.20151345E-1	DAVIES_SUCCESS
chr19	7056215	7058645	-	653657	MBD3L3	161	5.99548606E-1	DAVIES_SUCCESS
chr19	7069470	7087978	+	79230	ZNF557	208	2.66676647E-1	DAVIES_SUCCESS
chr19	7112265	7294011	-	3643	INSR	807	4.8895547E-1	DAVIES_SUCCESS
chr19	7447719	7537371	+	23370	ARHGEF18	496	7.77188275E-1	DAVIES_SUCCESS
chr19	7537722	7538247	-	100128573	LOC100128573	330	7.41851889E-1	DAVIES_SUCCESS
chr19	7541755	7554286	-	92960	PEX11G	324	6.90777376E-1	DAVIES_SUCCESS
chr19	7562444	7573336	+	374877	C19orf45	303	5.98228346E-1	DAVIES_SUCCESS
chr19	7581003	7585911	+	140467	ZNF358	345	4.9831381E-1	DAVIES_SUCCESS
chr19	7587495	7598895	+	57192	MCOLN1	376	5.51272986E-1	DAVIES_SUCCESS
chr19	7599037	7626653	+	10908	PNPLA6	402	6.16155212E-1	DAVIES_SUCCESS
chr19	7660787	7683196	+	57662	CAMSAP3	415	6.34020432E-1	DAVIES_SUCCESS
chr19	7684410	7694439	-	56949	XAB2	291	6.71403398E-1	DAVIES_SUCCESS
chr19	7694670	7696510	+	100131801	PET100	237	6.07560634E-1	DAVIES_SUCCESS
chr19	7696500	7698634	-	126006	PCP2	241	6.18166502E-1	DAVIES_SUCCESS
chr19	7701986	7712760	+	6813	STXBP2	364	4.78722478E-1	DAVIES_SUCCESS
chr19	7733971	7735340	+	56729	RETN	387	4.79202229E-1	DAVIES_SUCCESS
chr19	7741942	7744719	+	199675	C19orf59	394	4.64244434E-1	DAVIES_SUCCESS
chr19	7745706	7747748	+	126003	TRAPPC5	386	4.56997579E-1	DAVIES_SUCCESS
chr19	7753642	7767032	-	2208	FCER2	423	4.99620998E-1	DAVIES_SUCCESS
chr19	7793842	7797057	-	339390	CLEC4G	463	5.01991474E-1	DAVIES_SUCCESS
chr19	7804880	7812464	-	30835	CD209	458	5.39234116E-1	DAVIES_SUCCESS
chr19	7828034	7834491	+	10332	CLEC4M	381	6.59851407E-1	DAVIES_SUCCESS
chr19	7852369	7855898	+	440508	CLEC4GP1	354	6.48190547E-1	DAVIES_SUCCESS
chr19	7895160	7929862	+	115704	EVI5L	368	6.02145089E-1	DAVIES_SUCCESS
chr19	7933604	7939326	-	80164	FLJ22184	237	3.71045571E-1	DAVIES_SUCCESS
chr19	7943516	7945117	-	388499	LOC388499	240	3.74033484E-1	DAVIES_SUCCESS
chr19	7953389	7966908	+	80131	LRRC8E	291	4.29311107E-1	DAVIES_SUCCESS
chr19	7968764	7979363	+	5609	MAP2K7	266	3.93654667E-1	DAVIES_SUCCESS
chr19	7981031	7983980	+	100507588	TGFBR3L	244	3.51720826E-1	DAVIES_SUCCESS
chr19	7985193	7988136	+	6618	SNAPC2	239	3.56040709E-1	DAVIES_SUCCESS
chr19	7989380	7991051	-	404217	CTXN1	234	3.64483672E-1	DAVIES_SUCCESS
chr19	7991602	8008708	-	10469	TIMM44	262	3.6166673E-1	DAVIES_SUCCESS
chr19	8023456	8070529	-	1994	ELAVL1	356	3.38042082E-1	DAVIES_SUCCESS
chr19	8117645	8127547	+	6370	CCL25	408	3.84647895E-2	DAVIES_SUCCESS
chr19	8130286	8212381	-	84467	FBN3	784	3.87748758E-4	DAVIES_SUCCESS
chr19	8274216	8327304	+	79603	CERS4	457	1.17985397E-2	DAVIES_SUCCESS
chr19	8367010	8373240	-	51293	CD320	276	9.36193882E-1	DAVIES_SUCCESS
chr19	8376183	8386280	-	4701	NDUFA7	269	9.32130507E-1	DAVIES_SUCCESS
chr19	8386383	8387280	+	6234	RPS28	210	9.37289307E-1	DAVIES_SUCCESS
chr19	8387467	8408146	-	256949	KANK3	254	9.44249999E-1	DAVIES_SUCCESS
chr19	8429010	8439257	+	51129	ANGPTL4	314	9.77285998E-1	DAVIES_SUCCESS
chr19	8439259	8455575	-	100507567	RAB11B-AS1	316	9.80423227E-1	DAVIES_SUCCESS
chr19	8454173	8454264	-	100847049	MIR4999	235	9.64527744E-1	DAVIES_SUCCESS
chr19	8455204	8469317	+	9230	RAB11B	241	9.63444439E-1	DAVIES_SUCCESS
chr19	8478186	8503899	+	51257	MARCH2	218	9.37239922E-1	DAVIES_SUCCESS
chr19	8509802	8554002	+	4670	HNRNPM	275	9.92679438E-1	DAVIES_SUCCESS
chr19	8554939	8567538	-	84106	PRAM1	191	9.77839603E-1	DAVIES_SUCCESS
chr19	8575461	8579048	-	84330	ZNF414	194	9.69325726E-1	DAVIES_SUCCESS
