chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
16	67261015	67263182	+	29100	TMEM208	47	3.69022685E-1	DAVIES_SUCCESS
16	67263291	67281425	-	29109	FHOD1	57	4.08291707E-1	DAVIES_SUCCESS
16	67282854	67306094	+	6553	SLC9A5	49	4.67917458E-1	DAVIES_SUCCESS
16	67311412	67323403	+	25894	PLEKHG4	44	4.4781519E-1	DAVIES_SUCCESS
16	67323392	67360661	-	146212	KCTD19	56	4.63277546E-1	DAVIES_SUCCESS
16	67360746	67419109	+	55282	LRRC36	67	3.82084231E-1	DAVIES_SUCCESS
16	67423711	67427421	-	51673	TPPP3	40	4.464993E-1	DAVIES_SUCCESS
16	67428321	67450339	-	29800	ZDHHC1	46	4.6324607E-1	DAVIES_SUCCESS
16	67465035	67471454	+	3291	HSD11B2	34	3.90854942E-1	DAVIES_SUCCESS
16	67471916	67515089	-	9114	ATP6V0D1	40	5.42499254E-1	DAVIES_SUCCESS
16	67516473	67517716	-	181	AGRP	27	5.07796019E-1	DAVIES_SUCCESS
16	67562716	67580691	+	79567	FAM65A	50	2.99862639E-1	DAVIES_SUCCESS
16	67596309	67673088	+	10664	CTCF	85	2.8522099E-1	DAVIES_SUCCESS
16	67679029	67691472	+	146206	RLTPR	52	3.42381431E-1	DAVIES_SUCCESS
16	67691414	67694718	-	65057	ACD	49	3.2100961E-1	DAVIES_SUCCESS
16	67694850	67696681	+	50855	PARD6A	48	3.20771895E-1	DAVIES_SUCCESS
16	67696849	67700628	-	84080	ENKD1	49	2.89178967E-1	DAVIES_SUCCESS
16	67700716	67702661	+	388284	C16orf86	48	2.88511582E-1	DAVIES_SUCCESS
16	67708435	67753273	-	81577	GFOD2	60	2.83409002E-1	DAVIES_SUCCESS
16	67757004	67840555	-	57610	RANBP10	73	3.59392557E-1	DAVIES_SUCCESS
16	67840976	67861971	+	55815	TSNAXIP1	52	3.32567531E-1	DAVIES_SUCCESS
16	67862059	67881361	-	80152	CENPT	51	4.15897372E-1	DAVIES_SUCCESS
16	67876212	67878098	+	57215	THAP11	41	4.11612942E-1	DAVIES_SUCCESS
16	67880818	67905219	+	10204	NUTF2	48	4.32260869E-1	DAVIES_SUCCESS
16	67906925	67918417	+	23644	EDC4	40	4.55940861E-1	DAVIES_SUCCESS
16	67918780	67920271	+	123904	NRN1L	38	4.58377E-1	DAVIES_SUCCESS
16	67927174	67963581	+	5681	PSKH1	57	3.70814764E-1	DAVIES_SUCCESS
16	67963472	67965778	-	1506	CTRL	42	4.16886156E-1	DAVIES_SUCCESS
16	67964628	67970780	-	5699	PSMB10	45	4.25604929E-1	DAVIES_SUCCESS
16	67973786	67978015	-	3931	LCAT	47	3.82625742E-1	DAVIES_SUCCESS
16	67977376	68003095	-	6560	SLC12A4	68	4.75583018E-1	DAVIES_SUCCESS
16	68009565	68014452	-	64180	DPEP3	64	4.03156045E-1	DAVIES_SUCCESS
16	68021292	68034489	-	64174	DPEP2	85	4.57931761E-1	DAVIES_SUCCESS
16	68055176	68057770	-	55794	DDX28	93	4.74714711E-1	DAVIES_SUCCESS
16	68056846	68113226	+	54920	DUS2L	144	5.56024666E-1	DAVIES_SUCCESS
16	68118653	68263162	+	4775	NFATC3	259	6.41126257E-1	DAVIES_SUCCESS
16	68262449	68270136	-	80004	ESRP2	118	5.5786477E-1	DAVIES_SUCCESS
16	68279246	68294961	+	23659	PLA2G15	129	5.33336353E-1	DAVIES_SUCCESS
16	68298418	68335726	+	9057	SLC7A6	185	3.63810469E-1	DAVIES_SUCCESS
16	68334517	68344868	-	84138	SLC7A6OS	169	2.36342243E-1	DAVIES_SUCCESS
16	68344876	68391169	+	54496	PRMT7	234	1.56907495E-1	DAVIES_SUCCESS
16	68392229	68482409	-	55512	SMPD3	294	2.64608228E-1	DAVIES_SUCCESS
16	68564047	68609945	+	146198	ZFP90	299	5.71779086E-1	DAVIES_SUCCESS
16	68678150	68732957	+	1001	CDH3	335	9.83292488E-1	DAVIES_SUCCESS
16	68771194	68869444	+	999	CDH1	473	9.51741423E-1	DAVIES_SUCCESS
16	68877508	69119085	+	79613	TANGO6	494	2.25239445E-1	DAVIES_SUCCESS
16	69139466	69152619	+	3038	HAS3	120	1.96398508E-1	DAVIES_SUCCESS
16	69151911	69166493	-	54921	CHTF8	121	3.20766097E-1	DAVIES_SUCCESS
16	69166498	69202937	+	84916	CIRH1A	138	6.17338095E-1	DAVIES_SUCCESS
16	69221049	69342955	+	6645	SNTB2	301	7.32177017E-1	DAVIES_SUCCESS
16	69345286	69358946	+	27183	VPS4A	153	6.71322676E-1	DAVIES_SUCCESS
16	69362523	69373526	-	84342	COG8	151	6.48147088E-1	DAVIES_SUCCESS
16	69373414	69377013	+	51388	NIP7	137	6.68095525E-1	DAVIES_SUCCESS
16	69377148	69385712	-	146456	TMED6	134	6.59496736E-1	DAVIES_SUCCESS
16	69389463	69419891	-	7014	TERF2	195	8.32594585E-1	DAVIES_SUCCESS
16	69458497	69500167	+	80777	CYB5B	288	9.18551545E-1	DAVIES_SUCCESS
16	69599710	69599771	-	100302119	MIR1538	222	2.01609761E-1	DAVIES_SUCCESS
16	69599868	69738569	+	10725	NFAT5	453	1.31549814E-1	DAVIES_SUCCESS
16	69743303	69760533	-	1728	NQO1	194	8.30844982E-2	DAVIES_SUCCESS
16	69775756	69788871	-	28987	NOB1	186	6.31982354E-2	DAVIES_SUCCESS
16	69796186	69975644	+	11060	WWP2	526	1.88828209E-1	DAVIES_SUCCESS
16	69966983	69967083	+	406932	MIR140	161	5.45809198E-1	DAVIES_SUCCESS
16	69984607	70220798	+	283971	CLEC18C	411	4.93273879E-1	DAVIES_SUCCESS
16	70010201	70099851	-	283970	PDXDC2P	324	4.91713976E-1	DAVIES_SUCCESS
16	70064248	70064325	+	100302243	MIR1972-1	185	5.38881792E-1	DAVIES_SUCCESS
16	70147528	70195184	+	55066	PDPR	122	3.53029366E-1	DAVIES_SUCCESS
16	70253483	70259936	-	100506060	LOC100506060	30	3.35647368E-1	DAVIES_SUCCESS
16	70284133	70285833	-	118460	EXOSC6	31	3.07705709E-1	DAVIES_SUCCESS
16	70286296	70323412	-	16	AARS	38	2.61833084E-1	DAVIES_SUCCESS
16	70323669	70367735	+	11269	DDX19B	49	3.92188203E-1	DAVIES_SUCCESS
16	70333061	70407281	+	55308	DDX19A	68	3.13249181E-1	DAVIES_SUCCESS
16	70349542	70380650	-	100506083	LOC100506083	48	3.99338871E-1	DAVIES_SUCCESS
16	70413337	70472991	-	6483	ST3GAL2	81	3.7826772E-1	DAVIES_SUCCESS
16	70488497	70514177	+	197258	FUK	88	5.82124765E-1	DAVIES_SUCCESS
16	70514471	70557457	-	25839	COG4	115	6.20150025E-1	DAVIES_SUCCESS
16	70557690	70611571	+	23450	SF3B3	191	5.83981626E-1	DAVIES_SUCCESS
16	70563401	70563502	+	100113402	SNORD111B	102	6.34321375E-1	DAVIES_SUCCESS
16	70571907	70572001	+	692214	SNORD111	100	5.98801318E-1	DAVIES_SUCCESS
16	70613797	70694585	+	146433	IL34	359	7.3077137E-1	DAVIES_SUCCESS
16	70695106	70719954	-	92154	MTSS1L	302	6.88382376E-1	DAVIES_SUCCESS
16	70721341	70835061	-	55697	VAC14	311	4.66866661E-1	DAVIES_SUCCESS
16	70788962	70807154	+	100130894	VAC14-AS1	141	1.99905458E-1	DAVIES_SUCCESS
16	70841286	71264625	-	54768	HYDIN	327	9.35180584E-1	DAVIES_SUCCESS
16	71316202	71323513	-	55783	FTSJD1	256	9.36261136E-1	DAVIES_SUCCESS
16	71392615	71424342	+	794	CALB2	349	3.73501066E-1	DAVIES_SUCCESS
16	71481502	71523217	-	7571	ZNF23	244	8.95426271E-2	DAVIES_SUCCESS
16	71507975	71523254	-	7567	ZNF19	185	7.77307288E-2	DAVIES_SUCCESS
16	71560022	71572493	+	10164	CHST4	152	8.11730909E-2	DAVIES_SUCCESS
16	71600753	71610998	-	6898	TAT	194	1.17564967E-1	DAVIES_SUCCESS
16	71660055	71675868	+	91862	MARVELD3	235	1.54091361E-1	DAVIES_SUCCESS
16	71671737	71757715	-	23035	PHLPP2	389	1.7475456E-1	DAVIES_SUCCESS
16	71732469	71732604	-	100379141	SNORA70D	197	2.00884453E-1	DAVIES_SUCCESS
16	71762904	71842976	-	164	AP1G1	349	2.34192982E-1	DAVIES_SUCCESS
16	71792304	71792390	-	692111	SNORD71	203	2.2109412E-1	DAVIES_SUCCESS
16	71879893	71891236	+	342371	ATXN1L	176	2.42817033E-1	DAVIES_SUCCESS
16	71893582	71918093	-	55565	ZNF821	220	2.78233421E-1	DAVIES_SUCCESS
16	71928310	71964540	+	9798	IST1	318	2.86062931E-1	DAVIES_SUCCESS
16	71963440	72033877	-	342372	PKD1L3	463	4.04976086E-1	DAVIES_SUCCESS
16	72042642	72059316	+	1723	DHODH	333	6.98946406E-1	DAVIES_SUCCESS
16	72072000	72128215	-	54957	TXNL4B	336	7.77195998E-1	DAVIES_SUCCESS
16	72088507	72094955	+	3240	HP	198	6.57016622E-1	DAVIES_SUCCESS
16	72097124	72111145	+	3250	HPR	221	7.49038971E-1	DAVIES_SUCCESS
16	72127614	72146811	+	9785	DHX38	227	8.1964419E-1	DAVIES_SUCCESS
16	72152995	72206349	-	83449	PMFBP1	293	6.93728754E-1	DAVIES_SUCCESS
16	72816785	73092534	-	463	ZFHX3	539	7.96833975E-2	DAVIES_SUCCESS
16	73126247	73127672	+	283902	HCCAT5	204	9.35530562E-1	DAVIES_SUCCESS
16	73420703	73455295	+	100506172	LOC100506172	388	5.08687639E-1	DAVIES_SUCCESS
16	74330672	74340186	+	5713	PSMD7	141	2.8836896E-1	DAVIES_SUCCESS
16	74366303	74402153	-	283922	LOC283922	134	2.89147646E-1	DAVIES_SUCCESS
16	74442528	74455649	-	497190	CLEC18B	154	7.01345188E-1	DAVIES_SUCCESS
16	74481325	74641042	-	2734	GLG1	501	6.42632054E-1	DAVIES_SUCCESS
16	74655296	74700779	-	55159	RFWD3	367	3.39778391E-1	DAVIES_SUCCESS
16	74705752	74734789	-	197259	MLKL	326	2.07331656E-1	DAVIES_SUCCESS
16	74746855	74808729	-	79152	FA2H	427	3.9798021E-2	DAVIES_SUCCESS
16	74907470	75019017	-	79726	WDR59	570	2.81571044E-1	DAVIES_SUCCESS
16	75032914	75144892	+	84937	ZNRF1	479	1.56609752E-1	DAVIES_SUCCESS
16	75145757	75150670	-	197257	LDHD	282	1.69027086E-1	DAVIES_SUCCESS
16	75182420	75206132	+	162239	ZFP1	439	5.062086E-1	DAVIES_SUCCESS
16	75237993	75241072	-	440387	CTRB2	330	6.25465896E-1	DAVIES_SUCCESS
16	75252883	75258822	+	1504	CTRB1	331	6.91463558E-1	DAVIES_SUCCESS
16	75262927	75301951	-	9564	BCAR1	436	8.62882352E-1	DAVIES_SUCCESS
16	75327607	75467387	-	10428	CFDP1	736	9.99232695E-1	DAVIES_SUCCESS
16	75477141	75498584	-	124491	TMEM170A	371	9.99450045E-1	DAVIES_SUCCESS
16	75507021	75528926	-	4166	CHST6	314	9.38566828E-1	DAVIES_SUCCESS
16	75562427	75579393	-	23563	CHST5	215	6.03679268E-1	DAVIES_SUCCESS
16	75572014	75590184	-	79583	TMEM231	217	5.38764923E-1	DAVIES_SUCCESS
16	75600248	75611779	+	11345	GABARAPL2	208	4.27327917E-1	DAVIES_SUCCESS
16	75632246	75657221	-	23536	ADAT1	217	2.99494132E-1	DAVIES_SUCCESS
16	75661621	75682541	-	3735	KARS	225	2.0366167E-1	DAVIES_SUCCESS
16	75681634	75691341	+	54386	TERF2IP	223	1.91587187E-1	DAVIES_SUCCESS
16	76311175	76593135	+	85445	CNTNAP4	1262	7.04087523E-1	DAVIES_SUCCESS
16	76902832	76902916	+	100616172	MIR4719	321	7.47206121E-1	DAVIES_SUCCESS
16	77224835	77233543	+	22879	MON1B	391	3.02866897E-1	DAVIES_SUCCESS
16	77233348	77246976	+	100130958	SYCE1L	400	3.00305646E-1	DAVIES_SUCCESS
16	77316024	77469011	-	170692	ADAMTS18	1002	9.01583405E-1	DAVIES_SUCCESS
16	77756388	77776157	+	283927	NUDT7	582	2.39129347E-2	DAVIES_SUCCESS
16	77822482	78014001	+	57687	VAT1L	1214	4.47808688E-2	DAVIES_SUCCESS
16	78056442	78066001	+	10143	CLEC3A	761	1.83021492E-1	DAVIES_SUCCESS
16	79627744	79634622	-	4094	MAF	362	3.87540378E-1	DAVIES_SUCCESS
16	80574853	80584541	+	83657	DYNLRB2	259	2.50277049E-1	DAVIES_SUCCESS
16	80637675	80838175	-	124359	CDYL2	677	2.08316986E-2	DAVIES_SUCCESS
16	81009698	81040502	-	56942	CMC2	496	5.87056147E-1	DAVIES_SUCCESS
16	81040102	81066709	+	55839	CENPN	494	4.8678633E-1	DAVIES_SUCCESS
16	81069457	81080951	+	23300	ATMIN	392	3.73843991E-1	DAVIES_SUCCESS
16	81087101	81110872	-	123775	C16orf46	388	3.76968615E-1	DAVIES_SUCCESS
16	81115551	81129980	-	2653	GCSH	425	4.21125164E-1	DAVIES_SUCCESS
16	81134483	81253975	-	114780	PKD1L2	1106	5.11354811E-1	DAVIES_SUCCESS
16	81272295	81324747	+	53630	BCMO1	567	3.83112286E-1	DAVIES_SUCCESS
16	81348570	81413803	+	8139	GAN	457	7.04158309E-1	DAVIES_SUCCESS
16	81418622	81418698	+	100616150	MIR4720	309	8.91143354E-1	DAVIES_SUCCESS
16	81478774	81745367	+	80790	CMIP	1130	3.94577314E-1	DAVIES_SUCCESS
16	81698958	81700879	+	100129617	LOC100129617	284	3.97449626E-1	DAVIES_SUCCESS
16	81812898	81991899	+	5336	PLCG2	1163	8.15613691E-1	DAVIES_SUCCESS
16	82031250	82045093	-	93517	SDR42E1	124	9.2761113E-1	DAVIES_SUCCESS
16	82068857	82132139	+	3294	HSD17B2	323	9.73042785E-1	DAVIES_SUCCESS
16	82181766	82203829	-	10200	MPHOSPH6	569	6.44353322E-1	DAVIES_SUCCESS
16	83541950	83542013	+	100422853	MIR3182	374	6.62624083E-1	DAVIES_SUCCESS
16	83841507	83846607	+	3281	HSBP1	473	3.68998211E-2	DAVIES_SUCCESS
16	83932729	83949787	+	23417	MLYCD	474	9.88764992E-1	DAVIES_SUCCESS
16	83982671	83999937	+	29948	OSGIN1	524	9.04191006E-1	DAVIES_SUCCESS
16	84002236	84036379	+	54550	NECAB2	744	9.49348765E-1	DAVIES_SUCCESS
16	84043388	84075762	-	146167	SLC38A8	671	8.93443014E-1	DAVIES_SUCCESS
16	84087368	84150517	-	8720	MBTPS1	647	9.15367701E-1	DAVIES_SUCCESS
16	84155743	84178800	-	83693	HSDL1	356	5.12878656E-1	DAVIES_SUCCESS
16	84178864	84211524	+	123872	DNAAF1	463	5.3299064E-1	DAVIES_SUCCESS
16	84211452	84220676	-	9013	TAF1C	414	4.45039526E-1	DAVIES_SUCCESS
16	84224722	84230772	+	161931	ADAD2	435	3.8108259E-1	DAVIES_SUCCESS
16	84254740	84273356	-	93107	KCNG4	618	5.38493623E-1	DAVIES_SUCCESS
16	84328400	84363450	+	58189	WFDC1	695	9.1049832E-1	DAVIES_SUCCESS
16	84402132	84497793	+	9914	ATP2C2	1159	2.62523016E-1	DAVIES_SUCCESS
16	84509965	84538288	-	57707	TLDC1	829	3.89177324E-1	DAVIES_SUCCESS
16	84599203	84651669	-	23406	COTL1	685	9.83522205E-1	DAVIES_SUCCESS
16	84682130	84695916	+	79786	KLHL36	361	9.66365361E-1	DAVIES_SUCCESS
16	84733554	84813527	+	9100	USP10	639	8.29123816E-1	DAVIES_SUCCESS
16	84853586	84943116	+	83716	CRISPLD2	746	5.50335849E-1	DAVIES_SUCCESS
16	85008066	85045141	-	55625	ZDHHC7	571	2.75916453E-1	DAVIES_SUCCESS
16	85061374	85127828	+	9764	KIAA0513	691	1.32491376E-1	DAVIES_SUCCESS
16	85131964	85146114	-	339145	FAM92B	494	1.59062191E-1	DAVIES_SUCCESS
16	85170755	85183049	+	400548	LOC400548	455	6.42987518E-1	DAVIES_SUCCESS
16	85316563	85321685	+	197196	LINC00311	348	3.11733973E-1	DAVIES_SUCCESS
16	85339831	85339931	-	100847022	MIR5093	368	4.60262921E-1	DAVIES_SUCCESS
16	85645028	85709812	+	23199	GSE1	284	2.29384908E-1	DAVIES_SUCCESS
16	85711279	85722588	-	51659	GINS2	289	2.09077313E-1	DAVIES_SUCCESS
16	85741123	85784689	-	404550	C16orf74	353	4.87426426E-2	DAVIES_SUCCESS
16	85775226	85775306	-	100302261	MIR1910	261	4.95954432E-2	DAVIES_SUCCESS
16	85812230	85833148	-	10328	EMC8	272	3.34516247E-3	DAVIES_SUCCESS
16	85833172	85840607	+	1327	COX4I1	216	4.09457719E-3	DAVIES_SUCCESS
16	85932773	85956211	+	3394	IRF8	489	1.15787845E-2	DAVIES_SUCCESS
16	86320036	86326995	+	146513	LOC146513	448	9.5483205E-2	DAVIES_SUCCESS
16	86365455	86379285	-	732275	LINC00917	560	3.96826713E-1	DAVIES_SUCCESS
16	86508130	86542466	-	400550	FENDRR	544	3.90092956E-1	DAVIES_SUCCESS
16	86544132	86548070	+	2294	FOXF1	405	3.86349448E-1	DAVIES_SUCCESS
16	86563781	86588841	-	64779	MTHFSD	492	4.45322834E-1	DAVIES_SUCCESS
16	86588925	86590905	+	146512	FLJ30679	425	5.22031982E-1	DAVIES_SUCCESS
16	86600856	86602537	+	2303	FOXC2	427	5.7628163E-1	DAVIES_SUCCESS
16	86612114	86615304	+	2300	FOXL1	378	6.55519805E-1	DAVIES_SUCCESS
16	87336403	87351026	-	100506581	C16orf95	290	6.11100217E-1	DAVIES_SUCCESS
16	87362941	87425708	-	79791	FBXO31	306	7.81420389E-1	DAVIES_SUCCESS
16	87425800	87438380	+	81631	MAP1LC3B	160	7.30789175E-1	DAVIES_SUCCESS
16	87439851	87525460	-	23174	ZCCHC14	277	7.84395014E-1	DAVIES_SUCCESS
16	87635440	87731761	+	57338	JPH3	779	7.50391721E-1	DAVIES_SUCCESS
16	87736728	87799598	-	54758	KLHDC4	624	9.46038247E-1	DAVIES_SUCCESS
16	87863628	87903100	-	8140	SLC7A5	572	2.23818212E-1	DAVIES_SUCCESS
16	87921624	87970112	-	763	CA5A	668	6.35975116E-1	DAVIES_SUCCESS
16	87984237	88110924	+	54971	BANP	836	7.33311053E-1	DAVIES_SUCCESS
16	88493878	88507165	+	84627	ZNF469	343	2.97062907E-1	DAVIES_SUCCESS
16	88520013	88601574	+	161882	ZFPM1	578	9.82442219E-1	DAVIES_SUCCESS
16	88535325	88535439	+	100847057	MIR5189	261	9.11960485E-1	DAVIES_SUCCESS
16	88636788	88698372	+	124245	ZC3H18	568	9.69088946E-1	DAVIES_SUCCESS
16	88705000	88706882	+	27189	IL17C	290	8.7813336E-1	DAVIES_SUCCESS
16	88709696	88717492	-	1535	CYBA	306	9.16579537E-1	DAVIES_SUCCESS
16	88718347	88729495	-	4597	MVD	346	9.58890895E-1	DAVIES_SUCCESS
16	88729780	88753594	+	197187	SNAI3-AS1	428	9.38077634E-1	DAVIES_SUCCESS
16	88744089	88752882	-	333929	SNAI3	388	9.32010985E-1	DAVIES_SUCCESS
16	88762902	88772829	-	115992	RNF166	454	9.52653902E-1	DAVIES_SUCCESS
16	88772890	88781786	+	348180	CTU2	459	9.39337343E-1	DAVIES_SUCCESS
16	88781745	88851372	-	9780	PIEZO1	671	9.58694663E-1	DAVIES_SUCCESS
16	88782685	88782745	-	100616167	MIR4722	431	9.40019291E-1	DAVIES_SUCCESS
16	88870185	88875666	+	81620	CDT1	374	7.74877879E-1	DAVIES_SUCCESS
16	88875876	88878342	-	353	APRT	346	7.54614131E-1	DAVIES_SUCCESS
16	88880141	88923374	-	2588	GALNS	399	7.891659E-1	DAVIES_SUCCESS
16	88922627	88927591	+	51693	TRAPPC2L	279	5.26442001E-1	DAVIES_SUCCESS
16	88928035	88933068	-	390748	PABPN1L	266	5.06182412E-1	DAVIES_SUCCESS
16	88941262	89043504	-	863	CBFA2T3	420	2.43309054E-1	DAVIES_SUCCESS
16	89160216	89222171	+	197322	ACSF3	624	1.30754561E-1	DAVIES_SUCCESS
16	89225627	89230083	+	283860	LINC00304	371	2.06454881E-1	DAVIES_SUCCESS
16	89232790	89235555	+	400558	LOC400558	358	2.58744762E-1	DAVIES_SUCCESS
16	89238162	89261900	+	1013	CDH15	453	3.64307592E-1	DAVIES_SUCCESS
16	89262168	89266529	-	146429	SLC22A31	395	4.15830509E-1	DAVIES_SUCCESS
16	89284110	89295965	+	197320	ZNF778	408	3.71615766E-1	DAVIES_SUCCESS
16	89334028	89556969	-	29123	ANKRD11	681	4.35601527E-1	DAVIES_SUCCESS
16	89387540	89391518	+	100287036	LOC100287036	156	1.70130969E-1	DAVIES_SUCCESS
16	89574804	89624174	+	6687	SPG7	396	2.25456796E-1	DAVIES_SUCCESS
16	89627064	89633237	+	6137	RPL13	324	1.69449997E-1	DAVIES_SUCCESS
16	89627837	89627909	+	606500	SNORD68	307	1.58749529E-1	DAVIES_SUCCESS
16	89642175	89663654	+	27132	CPNE7	353	1.64170844E-1	DAVIES_SUCCESS
16	89679715	89704839	+	1800	DPEP1	415	1.03504624E-1	DAVIES_SUCCESS
16	89710838	89724193	-	5119	CHMP1A	353	2.51574221E-1	DAVIES_SUCCESS
16	89724151	89736866	+	124045	C16orf55	333	2.63775753E-1	DAVIES_SUCCESS
16	89753075	89762772	+	8558	CDK10	380	2.26403275E-1	DAVIES_SUCCESS
16	89762764	89768121	-	124044	SPATA2L	387	2.02357203E-1	DAVIES_SUCCESS
16	89773540	89787394	-	9605	VPS9D1	454	1.88781859E-1	DAVIES_SUCCESS
16	89778263	89784573	+	100128881	LOC100128881	429	1.9755456E-1	DAVIES_SUCCESS
16	89786807	89807332	+	92822	ZNF276	522	1.72340385E-1	DAVIES_SUCCESS
16	89803958	89883065	-	2175	FANCA	704	2.00681004E-1	DAVIES_SUCCESS
16	89894906	89937727	+	84501	SPIRE2	462	1.45679567E-1	DAVIES_SUCCESS
16	89939993	89977792	+	22980	TCF25	447	1.35012217E-1	DAVIES_SUCCESS
16	89984286	89987385	+	4157	MC1R	317	1.13487641E-1	DAVIES_SUCCESS
16	89985258	90002505	+	10381	TUBB3	371	9.7673641E-2	DAVIES_SUCCESS
16	90015138	90034468	+	54849	DEF8	404	1.2073236E-1	DAVIES_SUCCESS
16	90036182	90039240	-	92806	CENPBD1	355	1.09581675E-1	DAVIES_SUCCESS
16	90038987	90067195	+	172	AFG3L1P	487	1.25381169E-1	DAVIES_SUCCESS
16	90071278	90086328	-	79007	DBNDD1	407	1.62199909E-1	DAVIES_SUCCESS
16	90086068	90111379	+	2622	GAS8	428	1.72352709E-1	DAVIES_SUCCESS
16	90095315	90096309	-	750	C16orf3	353	1.86252551E-1	DAVIES_SUCCESS
16	90106168	90114191	-	100130015	LOC100130015	362	2.47788689E-1	DAVIES_SUCCESS
16	90122973	90142338	-	11105	PRDM7	323	2.3240618E-1	DAVIES_SUCCESS
17	6010	31420	-	8447	DOC2B	246	1.62538507E-1	DAVIES_SUCCESS
17	62179	202633	-	9501	RPH3AL	868	2.25974198E-1	DAVIES_SUCCESS
17	180995	183279	+	100506388	LOC100506388	377	1.03260035E-1	DAVIES_SUCCESS
17	260117	264457	+	400566	C17orf97	257	2.31648162E-1	DAVIES_SUCCESS
17	289770	295731	-	359845	FAM101B	136	6.57898241E-1	DAVIES_SUCCESS
17	411907	618096	-	55275	VPS53	608	4.48290596E-1	DAVIES_SUCCESS
17	635846	646075	+	79850	FAM57A	232	6.16622528E-1	DAVIES_SUCCESS
17	647660	655501	-	50628	GEMIN4	253	6.43250946E-1	DAVIES_SUCCESS
17	655572	658576	+	100131454	DBIL5P	254	6.1616589E-1	DAVIES_SUCCESS
17	662548	685571	-	51031	GLOD4	393	5.76502948E-1	DAVIES_SUCCESS
17	685512	695741	+	55178	RNMTL1	334	5.96441925E-1	DAVIES_SUCCESS
17	702552	882998	-	64359	NXN	928	5.46554377E-1	DAVIES_SUCCESS
17	900356	905390	+	29928	TIMM22	288	4.90680974E-1	DAVIES_SUCCESS
17	906757	1090616	-	29	ABR	914	6.0792874E-1	DAVIES_SUCCESS
17	925715	925799	-	100422835	MIR3183	344	8.57352081E-1	DAVIES_SUCCESS
17	1173857	1174565	+	727857	BHLHA9	446	4.63446264E-1	DAVIES_SUCCESS
17	1182956	1204281	+	286753	TUSC5	535	5.24900929E-1	DAVIES_SUCCESS
17	1247833	1303556	-	7531	YWHAE	539	5.99894331E-1	DAVIES_SUCCESS
17	1324646	1359561	-	1398	CRK	374	8.77941421E-1	DAVIES_SUCCESS
17	1367479	1396001	-	4641	MYO1C	360	8.24868334E-1	DAVIES_SUCCESS
17	1397870	1420182	-	51763	INPP5K	339	8.20363044E-1	DAVIES_SUCCESS
17	1420212	1421390	+	100306951	PITPNA-AS1	283	7.87773452E-1	DAVIES_SUCCESS
17	1421282	1466110	-	5306	PITPNA	397	8.88255602E-1	DAVIES_SUCCESS
17	1477695	1532130	-	124935	SLC43A2	344	9.14103411E-1	DAVIES_SUCCESS
17	1537151	1549083	-	8578	SCARF1	235	6.05389195E-1	DAVIES_SUCCESS
17	1549444	1553392	-	83547	RILP	188	6.16944553E-1	DAVIES_SUCCESS
17	1553922	1588176	-	10594	PRPF8	259	6.88368711E-1	DAVIES_SUCCESS
17	1606083	1613662	-	727910	TLCD2	239	5.03221596E-1	DAVIES_SUCCESS
17	1614797	1619566	-	84981	MIR22HG	254	5.3301312E-1	DAVIES_SUCCESS
17	1617196	1617281	-	407004	MIR22	247	5.23394626E-1	DAVIES_SUCCESS
17	1619816	1641893	+	124997	WDR81	308	5.05633415E-1	DAVIES_SUCCESS
17	1646129	1658559	+	5345	SERPINF2	303	5.62517272E-1	DAVIES_SUCCESS
17	1665258	1680859	+	5176	SERPINF1	335	4.04607668E-1	DAVIES_SUCCESS
17	1682828	1733175	-	114826	SMYD4	443	3.47386068E-1	DAVIES_SUCCESS
17	1733272	1802848	+	6117	RPA1	465	1.78751583E-1	DAVIES_SUCCESS
17	1837970	1928178	-	146760	RTN4RL1	484	4.08934551E-1	DAVIES_SUCCESS
17	1933430	1946725	+	1801	DPH1	226	9.17969048E-1	DAVIES_SUCCESS
17	1945276	1946725	+	124641	OVCA2	202	8.82386538E-1	DAVIES_SUCCESS
17	1953201	1953302	-	406921	MIR132	192	8.61550156E-1	DAVIES_SUCCESS
17	1953564	1953674	-	406994	MIR212	193	8.6304814E-1	DAVIES_SUCCESS
17	1957447	1962981	+	3090	HIC1	201	8.55650718E-1	DAVIES_SUCCESS
17	1963132	2207069	-	23293	SMG6	661	7.37172141E-1	DAVIES_SUCCESS
17	2207247	2228553	+	63826	SRR	275	5.84353332E-1	DAVIES_SUCCESS
17	2225981	2240678	-	55720	TSR1	249	6.80977801E-1	DAVIES_SUCCESS
17	2232418	2232504	-	692208	SNORD91B	217	6.79812453E-1	DAVIES_SUCCESS
17	2233572	2233664	-	692207	SNORD91A	219	6.8769879E-1	DAVIES_SUCCESS
17	2240805	2284348	+	9905	SGSM2	309	5.96329876E-1	DAVIES_SUCCESS
17	2287353	2304258	-	4335	MNT	252	5.66706297E-1	DAVIES_SUCCESS
17	2310274	2318730	-	284009	LOC284009	197	4.57655599E-1	DAVIES_SUCCESS
17	2319347	2415200	-	79066	METTL16	413	2.11468791E-1	DAVIES_SUCCESS
17	2496922	2588909	+	5048	PAFAH1B1	346	4.88272653E-1	DAVIES_SUCCESS
17	2592679	2614927	-	23277	CLUH	219	8.69227717E-1	DAVIES_SUCCESS
17	2651371	2651476	-	100302208	MIR1253	194	9.47532528E-1	DAVIES_SUCCESS
