chromosome	start	end	strand	gene_id	gene_symbol	numSnps	pvalue	Status
chr21	37757688	37789125	+	8208	CHAF1B	325	1.85931148E-1	DAVIES_SUCCESS
chr21	37832919	37948867	-	23562	CLDN14	630	5.27669149E-1	DAVIES_SUCCESS
chr21	38071990	38122510	+	6493	SIM2	289	7.41520166E-1	DAVIES_SUCCESS
chr21	38123188	38362545	-	3141	HLCS	773	3.72567025E-1	DAVIES_SUCCESS
chr21	38378449	38391958	+	53820	RIPPLY3	339	2.30938657E-1	DAVIES_SUCCESS
chr21	38437663	38445458	-	51227	PIGP	297	9.03094208E-1	DAVIES_SUCCESS
chr21	38445570	38575408	+	7267	TTC3	516	9.36973758E-1	DAVIES_SUCCESS
chr21	38580803	38594037	+	257203	DSCR9	191	7.98763157E-1	DAVIES_SUCCESS
chr21	38595725	38639833	-	10311	DSCR3	234	6.54279915E-1	DAVIES_SUCCESS
chr21	38739858	38887679	+	1859	DYRK1A	570	2.98918546E-3	DAVIES_SUCCESS
chr21	38996784	39288741	-	3763	KCNJ6	934	2.51836696E-4	DAVIES_SUCCESS
chr21	39426312	39493454	-	10281	DSCR4	205	2.27133479E-2	DAVIES_SUCCESS
chr21	39493544	39528605	+	84677	DSCR8	132	1.52035004E-1	DAVIES_SUCCESS
chr21	39578249	39580738	+	259234	DSCR10	146	1.12962333E-1	DAVIES_SUCCESS
chr21	39601836	39673746	+	3772	KCNJ15	347	2.14704254E-1	DAVIES_SUCCESS
chr21	39739182	40033704	-	2078	ERG	944	5.18923046E-2	DAVIES_SUCCESS
chr21	40110878	40145401	-	400866	LINC00114	262	2.39723043E-1	DAVIES_SUCCESS
chr21	40177230	40196878	+	2114	ETS2	370	3.86959024E-1	DAVIES_SUCCESS
chr21	40547371	40555440	-	8624	PSMG1	312	1.1340705E-4	DAVIES_SUCCESS
chr21	40557403	40685712	-	54014	BRWD1	631	3.66525624E-4	DAVIES_SUCCESS
chr21	40685860	40686888	-	257357	BRWD1-IT2	305	1.71220386E-3	DAVIES_SUCCESS
chr21	40687632	40695144	+	100874093	BRWD1-AS1	321	2.08140177E-3	DAVIES_SUCCESS
chr21	40714240	40721047	-	3150	HMGN1	288	1.17558982E-2	DAVIES_SUCCESS
chr21	40752212	40786214	+	7485	WRB	321	1.50699453E-2	DAVIES_SUCCESS
chr21	40777769	40817670	-	150082	LCA5L	308	3.88704479E-2	DAVIES_SUCCESS
chr21	40817796	40887433	+	6450	SH3BGR	591	7.17636091E-2	DAVIES_SUCCESS
chr21	40928368	41034815	+	10317	B3GALT5	694	4.40951734E-1	DAVIES_SUCCESS
chr21	40969074	40984749	-	114041	C21orf88	376	4.47917386E-1	DAVIES_SUCCESS
chr21	41117333	41174023	+	150084	IGSF5	693	5.75924537E-2	DAVIES_SUCCESS
chr21	41239346	41301322	+	5121	PCP4	664	1.35656227E-2	DAVIES_SUCCESS
chr21	41384342	42219039	-	1826	DSCAM	2632	7.49063635E-1	DAVIES_SUCCESS
chr21	41584278	41584358	-	100616148	MIR4760	229	2.69683514E-1	DAVIES_SUCCESS
chr21	41755009	41757285	+	100506492	DSCAM-AS1	186	9.18469694E-2	DAVIES_SUCCESS
chr21	41990432	42002693	-	100874326	DSCAM-IT1	455	4.3286411E-1	DAVIES_SUCCESS
chr21	42513426	42519991	-	284835	LINC00323	325	2.66097747E-1	DAVIES_SUCCESS
chr21	42539483	42539556	+	100423023	MIR3197	238	1.33465905E-1	DAVIES_SUCCESS
chr21	42539727	42648524	+	25825	BACE2	468	3.23072654E-2	DAVIES_SUCCESS
chr21	42547157	42557166	-	191585	PLAC4	244	1.89491296E-1	DAVIES_SUCCESS
chr21	42676176	42729654	+	54097	FAM3B	325	5.67049161E-3	DAVIES_SUCCESS
chr21	42733949	42780869	+	4600	MX2	375	4.99727373E-3	DAVIES_SUCCESS
chr21	42792519	42831141	+	4599	MX1	412	1.09751817E-2	DAVIES_SUCCESS
chr21	42836477	42903043	-	7113	TMPRSS2	621	5.39778552E-2	DAVIES_SUCCESS
chr21	43099461	43117496	+	54090	LINC00111	467	4.14426914E-1	DAVIES_SUCCESS
chr21	43131679	43135935	-	150135	LINC00479	424	5.93137555E-1	DAVIES_SUCCESS
chr21	43136595	43137742	+	54089	LINC00112	409	6.08996475E-1	DAVIES_SUCCESS
chr21	43159528	43187249	-	54101	RIPK4	502	8.63624023E-1	DAVIES_SUCCESS
chr21	43218384	43299591	-	63977	PRDM15	656	2.1834072E-1	DAVIES_SUCCESS
chr21	43305218	43373999	-	25966	C2CD2	487	1.24581888E-1	DAVIES_SUCCESS
chr21	43406939	43430496	-	49854	ZBTB21	340	4.43585647E-1	DAVIES_SUCCESS
chr21	43483067	43563105	+	89766	UMODL1	736	6.9238203E-2	DAVIES_SUCCESS
chr21	43522243	43528644	-	150147	C21orf128	434	3.89634859E-2	DAVIES_SUCCESS
chr21	43619798	43717354	+	9619	ABCG1	556	1.05862882E-1	DAVIES_SUCCESS
chr21	43731776	43735706	-	7033	TFF3	300	5.444126E-1	DAVIES_SUCCESS
chr21	43766466	43771208	-	7032	TFF2	309	6.45567531E-1	DAVIES_SUCCESS
chr21	43782390	43786644	-	7031	TFF1	344	8.45407437E-1	DAVIES_SUCCESS
chr21	43791995	43816955	-	64699	TMPRSS3	445	9.17350186E-1	DAVIES_SUCCESS
chr21	43823970	43867790	+	53347	UBASH3A	505	8.57692156E-1	DAVIES_SUCCESS
chr21	43892596	43916401	-	89765	RSPH1	385	1.85288667E-1	DAVIES_SUCCESS
chr21	43919741	44001550	+	54020	SLC37A1	620	1.34064075E-1	DAVIES_SUCCESS
chr21	44073861	44195618	+	5152	PDE9A	689	8.73029825E-1	DAVIES_SUCCESS
chr21	44263189	44299699	-	10785	WDR4	591	7.84469919E-1	DAVIES_SUCCESS
chr21	44299753	44329773	+	4731	NDUFV3	582	8.64637232E-1	DAVIES_SUCCESS
chr21	44394642	44453688	+	5316	PKNOX1	652	8.24401059E-1	DAVIES_SUCCESS
chr21	44473300	44496472	-	875	CBS	430	5.19682625E-1	DAVIES_SUCCESS
chr21	44513065	44527688	-	7307	U2AF1	324	2.51429371E-1	DAVIES_SUCCESS
chr21	44589140	44592913	+	1409	CRYAA	229	1.38012175E-1	DAVIES_SUCCESS
chr21	44834397	44847002	-	150094	SIK1	267	4.3150447E-1	DAVIES_SUCCESS
chr21	44869903	44873771	+	284836	LINC00319	201	4.61290459E-1	DAVIES_SUCCESS
chr21	44881973	44898103	-	114038	LINC00313	202	5.863587E-1	DAVIES_SUCCESS
chr21	44949071	45079374	-	11077	HSF2BP	261	8.30063646E-1	DAVIES_SUCCESS
chr21	45079431	45115960	+	23076	RRP1B	210	6.86720035E-1	DAVIES_SUCCESS
chr21	45138977	45182188	+	8566	PDXK	334	2.75926835E-2	DAVIES_SUCCESS
chr21	45193545	45196256	-	1476	CSTB	316	6.23686387E-3	DAVIES_SUCCESS
chr21	45209417	45223983	+	8568	RRP1	392	1.38481839E-2	DAVIES_SUCCESS
chr21	45225638	45232448	-	284837	LOC284837	376	1.74515231E-2	DAVIES_SUCCESS
chr21	45285115	45407475	+	56894	AGPAT3	472	3.09233615E-1	DAVIES_SUCCESS
chr21	45432205	45526432	+	7109	TRAPPC10	354	7.65002441E-1	DAVIES_SUCCESS
chr21	45527207	45551063	+	5822	PWP2	251	8.84510041E-1	DAVIES_SUCCESS
chr21	45553493	45565605	+	8209	C21orf33	234	9.68337648E-1	DAVIES_SUCCESS
chr21	45646721	45660834	-	23308	ICOSLG	371	9.28847101E-1	DAVIES_SUCCESS
chr21	45666221	45682099	-	29947	DNMT3L	422	6.81301428E-1	DAVIES_SUCCESS
chr21	45705720	45718102	+	326	AIRE	325	4.36321964E-1	DAVIES_SUCCESS
chr21	45719924	45747261	+	5211	PFKL	355	2.99774398E-1	DAVIES_SUCCESS
chr21	45748826	45759285	-	755	C21orf2	282	2.08564233E-1	DAVIES_SUCCESS
chr21	45770045	45862964	+	7226	TRPM2	390	1.22628154E-1	DAVIES_SUCCESS
chr21	45870868	45875167	-	100861510	LRRC3-AS1	173	1.1204977E-1	DAVIES_SUCCESS
chr21	45875392	45878739	+	81543	LRRC3	170	1.06574538E-1	DAVIES_SUCCESS
chr21	45917774	46131495	-	54084	TSPEAR	1006	7.10856826E-2	DAVIES_SUCCESS
chr21	45937097	45938860	+	114043	C21orf90	155	2.44152886E-1	DAVIES_SUCCESS
chr21	45959067	45960078	-	386677	KRTAP10-1	161	1.52971798E-1	DAVIES_SUCCESS
chr21	45970317	45971388	-	386679	KRTAP10-2	198	5.5563553E-2	DAVIES_SUCCESS
chr21	45977905	45978643	-	386682	KRTAP10-3	218	4.27832212E-2	DAVIES_SUCCESS
chr21	45993605	45994987	+	386672	KRTAP10-4	224	4.41030573E-2	DAVIES_SUCCESS
chr21	45999563	46000481	-	386680	KRTAP10-5	260	4.3677422E-2	DAVIES_SUCCESS
chr21	46011148	46012386	-	386674	KRTAP10-6	280	4.07700813E-2	DAVIES_SUCCESS
chr21	46020496	46022091	+	386675	KRTAP10-7	304	5.08695771E-2	DAVIES_SUCCESS
chr21	46031995	46032871	+	386681	KRTAP10-8	304	6.7293261E-2	DAVIES_SUCCESS
chr21	46047039	46048295	+	386676	KRTAP10-9	396	7.37431636E-2	DAVIES_SUCCESS
chr21	46057272	46058372	+	353333	KRTAP10-10	469	8.64908384E-2	DAVIES_SUCCESS
chr21	46066330	46067566	+	386678	KRTAP10-11	468	1.03943087E-1	DAVIES_SUCCESS
chr21	46074129	46074576	-	386684	KRTAP12-4	459	1.80339708E-1	DAVIES_SUCCESS
chr21	46077848	46078258	+	386683	KRTAP12-3	494	1.98670742E-1	DAVIES_SUCCESS
chr21	46086105	46086844	-	353323	KRTAP12-2	523	2.33818322E-1	DAVIES_SUCCESS
chr21	46101490	46102078	-	353332	KRTAP12-1	512	2.63279286E-1	DAVIES_SUCCESS
chr21	46117086	46117959	+	386685	KRTAP10-12	521	2.16336055E-1	DAVIES_SUCCESS
chr21	46188494	46221751	-	7327	UBE2G2	465	1.23698367E-1	DAVIES_SUCCESS
chr21	46225531	46238044	-	6612	SUMO3	375	2.38630478E-1	DAVIES_SUCCESS
chr21	46269499	46293818	-	754	PTTG1IP	440	1.43173114E-1	DAVIES_SUCCESS
chr21	46305867	46348753	-	3689	ITGB2	503	3.18690652E-1	DAVIES_SUCCESS
chr21	46340949	46349595	+	100505746	ITGB2-AS1	375	2.81764618E-1	DAVIES_SUCCESS
chr21	46353198	46359828	-	84536	C21orf67	379	3.31150499E-1	DAVIES_SUCCESS
chr21	46359954	46396888	+	85395	FAM207A	485	4.28365983E-1	DAVIES_SUCCESS
chr21	46409778	46414001	-	727699	LINC00163	313	9.20128739E-1	DAVIES_SUCCESS
chr21	46419126	46424642	-	378825	LINC00162	298	9.07100304E-1	DAVIES_SUCCESS
chr21	46490870	46493126	-	728039	SSR4P1	212	1.31199863E-1	DAVIES_SUCCESS
chr21	46494492	46646478	+	104	ADARB1	552	1.03988342E-1	DAVIES_SUCCESS
chr21	46683842	46707811	-	23275	POFUT2	344	3.77637076E-1	DAVIES_SUCCESS
chr21	46707966	46717269	+	642852	LOC642852	339	4.76220627E-1	DAVIES_SUCCESS
chr21	46825096	46933634	+	80781	COL18A1	669	7.98077638E-1	DAVIES_SUCCESS
chr21	46827300	46829980	-	100874236	COL18A1-AS2	342	9.16863044E-1	DAVIES_SUCCESS
chr21	46839630	46844985	-	378832	COL18A1-AS1	306	9.16484269E-1	DAVIES_SUCCESS
chr21	46918114	46964325	-	6573	SLC19A1	411	6.5004231E-1	DAVIES_SUCCESS
chr21	47063682	47362368	+	54039	PCBP3	885	2.18334529E-1	DAVIES_SUCCESS
chr21	47247754	47256333	-	100129027	LOC100129027	217	1.26902252E-1	DAVIES_SUCCESS
chr21	47401662	47424963	+	1291	COL6A1	433	1.88617206E-1	DAVIES_SUCCESS
chr21	47518032	47552763	+	1292	COL6A2	596	3.36395121E-2	DAVIES_SUCCESS
chr21	47556175	47575481	-	10841	FTCD	447	7.79310508E-2	DAVIES_SUCCESS
chr21	47581061	47604373	-	84221	SPATC1L	458	6.22609761E-2	DAVIES_SUCCESS
chr21	47608359	47648738	-	4047	LSS	444	6.5654712E-2	DAVIES_SUCCESS
chr21	47649157	47671743	+	114044	MCM3AP-AS1	399	1.14647526E-1	DAVIES_SUCCESS
chr21	47655047	47705236	-	8888	MCM3AP	443	1.43609467E-1	DAVIES_SUCCESS
chr21	47706266	47717665	+	54059	YBEY	330	1.22354008E-1	DAVIES_SUCCESS
chr21	47720343	47743785	-	54058	C21orf58	367	1.30495737E-1	DAVIES_SUCCESS
chr21	47744035	47865682	+	5116	PCNT	676	2.75307349E-1	DAVIES_SUCCESS
chr21	47878861	47989926	+	23181	DIP2A	745	3.97932862E-1	DAVIES_SUCCESS
chr21	47882383	47889218	+	100862692	DIP2A-IT1	320	6.48299169E-1	DAVIES_SUCCESS
chr21	48018530	48025035	-	6285	S100B	415	2.10409929E-1	DAVIES_SUCCESS
chr21	48055506	48085155	+	3275	PRMT2	316	1.99822132E-1	DAVIES_SUCCESS
chr22	17071647	17073700	-	150160	CCT8L2	203	3.55764222E-2	DAVIES_SUCCESS
chr22	17082800	17179521	+	387590	TPTEP1	323	1.24092199E-1	DAVIES_SUCCESS
chr22	17134598	17156430	-	23783	ANKRD62P1-PARP4P3	183	3.8676516E-1	DAVIES_SUCCESS
chr22	17264305	17302584	-	150165	XKR3	292	7.59550408E-1	DAVIES_SUCCESS
chr22	17308363	17310225	+	27437	HSFY1P1	237	6.46177138E-1	DAVIES_SUCCESS
chr22	17442826	17489112	-	128954	GAB4	395	8.11037146E-1	DAVIES_SUCCESS
chr22	17517459	17539682	+	100130418	CECR7	308	7.10430264E-1	DAVIES_SUCCESS
chr22	17565848	17596584	+	23765	IL17RA	364	3.49216248E-1	DAVIES_SUCCESS
chr22	17597188	17602257	-	27439	CECR6	274	1.497847E-1	DAVIES_SUCCESS
chr22	17618409	17646177	-	27440	CECR5	427	2.29957766E-2	DAVIES_SUCCESS
chr22	17640278	17646335	+	100130717	CECR5-AS1	385	1.84240759E-2	DAVIES_SUCCESS
chr22	17660191	17702738	-	51816	CECR1	480	3.75472151E-2	DAVIES_SUCCESS
chr22	17737749	17747623	-	27442	CECR3	266	8.56663788E-1	DAVIES_SUCCESS
chr22	17840838	18033845	+	27443	CECR2	822	6.95450898E-1	DAVIES_SUCCESS
chr22	18043182	18073647	+	83733	SLC25A18	400	6.44608389E-1	DAVIES_SUCCESS
chr22	18074902	18111588	-	529	ATP6V1E1	397	7.43017704E-1	DAVIES_SUCCESS
chr22	18111681	18213621	+	23786	BCL2L13	576	7.19918982E-1	DAVIES_SUCCESS
chr22	18216905	18257431	-	637	BID	350	7.70367669E-1	DAVIES_SUCCESS
chr22	18246945	18247025	-	100423025	MIR3198-1	241	7.07602426E-1	DAVIES_SUCCESS
chr22	18270415	18507325	-	57553	MICAL3	954	2.2355426E-1	DAVIES_SUCCESS
chr22	18463633	18463727	-	693233	MIR648	362	4.86318763E-1	DAVIES_SUCCESS
chr22	18512150	18520734	+	100192420	FLJ41941	352	6.87547492E-1	DAVIES_SUCCESS
chr22	18560685	18573797	+	55670	PEX26	280	3.81449793E-1	DAVIES_SUCCESS
chr22	18593452	18614498	+	51807	TUBA8	237	8.94058557E-2	DAVIES_SUCCESS
chr22	18632757	18660162	+	11274	USP18	143	9.98703597E-2	DAVIES_SUCCESS
chr22	18893540	18899601	+	8214	DGCR6	210	4.8000263E-1	DAVIES_SUCCESS
chr22	18900286	18924066	-	5625	PRODH	319	5.24967731E-1	DAVIES_SUCCESS
chr22	18958010	19018742	+	26220	DGCR5	463	7.20541742E-1	DAVIES_SUCCESS
chr22	19005346	19007761	+	25787	DGCR9	286	7.86274635E-1	DAVIES_SUCCESS
chr22	19010136	19011063	+	26222	DGCR10	269	8.17975366E-1	DAVIES_SUCCESS
chr22	19023794	19109967	-	9993	DGCR2	511	8.49929175E-1	DAVIES_SUCCESS
chr22	19033674	19035888	-	25786	DGCR11	271	7.26236247E-1	DAVIES_SUCCESS
chr22	19117791	19132190	-	8220	DGCR14	325	6.17489907E-1	DAVIES_SUCCESS
chr22	19118320	19120136	+	23617	TSSK2	296	7.99787474E-1	DAVIES_SUCCESS
chr22	19136503	19137796	-	2928	GSC2	280	4.44598311E-1	DAVIES_SUCCESS
chr22	19163087	19166338	-	6576	SLC25A1	260	8.02776531E-2	DAVIES_SUCCESS
chr22	19166986	19279239	-	8218	CLTCL1	456	1.75002545E-2	DAVIES_SUCCESS
chr22	19318223	19435755	-	7290	HIRA	259	1.84039111E-2	DAVIES_SUCCESS
chr22	19420035	19423596	+	64976	MRPL40	120	4.51288914E-2	DAVIES_SUCCESS
chr22	19428409	19435755	-	128977	C22orf39	122	5.53833242E-2	DAVIES_SUCCESS
chr22	19437463	19466738	-	7353	UFD1L	174	1.04349589E-1	DAVIES_SUCCESS
chr22	19467413	19508135	+	8318	CDC45	262	1.93369882E-1	DAVIES_SUCCESS
chr22	19510546	19512860	-	7122	CLDN5	210	3.62654391E-1	DAVIES_SUCCESS
chr22	19553652	19554362	-	150185	LINC00895	310	7.81510682E-1	DAVIES_SUCCESS
chr22	19701986	19712297	+	100526833	SEPT5-GP1BB	232	2.92629385E-1	DAVIES_SUCCESS
chr22	19744225	19771112	+	6899	TBX1	201	8.05414141E-1	DAVIES_SUCCESS
chr22	19775933	19842462	-	54584	GNB1L	364	6.60588827E-1	DAVIES_SUCCESS
chr22	19833660	19842462	-	79680	C22orf29	258	5.12783384E-1	DAVIES_SUCCESS
chr22	19863039	19929359	-	10587	TXNRD2	492	1.66927769E-1	DAVIES_SUCCESS
chr22	19929262	19957498	+	1312	COMT	389	1.72672316E-1	DAVIES_SUCCESS
chr22	19951275	19951357	+	100616414	MIR4761	317	1.49870658E-1	DAVIES_SUCCESS
chr22	19957401	20004309	-	421	ARVCF	421	3.50126881E-1	DAVIES_SUCCESS
chr22	20004553	20053447	+	128989	TANGO2	369	9.38961779E-1	DAVIES_SUCCESS
chr22	20020661	20020743	+	406961	MIR185	240	9.89499687E-1	DAVIES_SUCCESS
chr22	20067754	20099400	+	54487	DGCR8	341	5.84994346E-1	DAVIES_SUCCESS
chr22	20073268	20073356	+	100500860	MIR3618	238	5.822463E-1	DAVIES_SUCCESS
chr22	20073580	20073665	+	100302197	MIR1306	238	5.73966795E-1	DAVIES_SUCCESS
chr22	20099388	20104818	-	27037	TRMT2A	294	5.16721538E-1	DAVIES_SUCCESS
chr22	20105023	20114706	+	5902	RANBP1	320	5.6745304E-1	DAVIES_SUCCESS
chr22	20119363	20135530	+	29801	ZDHHC8	397	7.15703216E-1	DAVIES_SUCCESS
chr22	20136108	20137431	-	388849	LOC388849	370	7.3445923E-1	DAVIES_SUCCESS
chr22	20186252	20192441	-	284865	LOC284865	375	3.03160462E-1	DAVIES_SUCCESS
chr22	20193854	20196060	+	150197	LINC00896	354	2.8594991E-1	DAVIES_SUCCESS
chr22	20228937	20255816	-	65078	RTN4R	293	1.16621542E-1	DAVIES_SUCCESS
chr22	20236656	20236734	-	100302118	MIR1286	241	5.60959447E-2	DAVIES_SUCCESS
chr22	20301760	20307628	-	85359	DGCR6L	101	9.09767027E-1	DAVIES_SUCCESS
chr22	20325589	20350461	+	729444	LOC729444	46	9.41234104E-1	DAVIES_SUCCESS
chr22	20377668	20380440	+	728229	TMEM191B	1	6.98797E-1	NOT_RUN
chr22	20748404	20762753	+	7625	ZNF74	273	4.7316146E-2	DAVIES_SUCCESS
chr22	20778873	20792146	-	91179	SCARF2	314	3.50380733E-2	DAVIES_SUCCESS
chr22	20795805	20850170	-	84861	KLHL22	393	3.01342198E-3	DAVIES_SUCCESS
chr22	20861885	20941919	+	51586	MED15	439	5.29420134E-4	DAVIES_SUCCESS
chr22	21043842	21046009	+	266697	POM121L4P	215	7.72590203E-2	DAVIES_SUCCESS
chr22	21055401	21058891	+	84222	TMEM191A	210	6.79522927E-2	DAVIES_SUCCESS
chr22	21061978	21213100	-	5297	PI4KA	486	8.55438441E-2	DAVIES_SUCCESS
chr22	21128382	21142008	+	3053	SERPIND1	221	7.36374759E-2	DAVIES_SUCCESS
chr22	21213291	21245501	+	9342	SNAP29	250	1.45618163E-1	DAVIES_SUCCESS
chr22	21271713	21308037	+	1399	CRKL	277	6.6549932E-1	DAVIES_SUCCESS
chr22	21319417	21335649	+	150209	AIFM3	299	9.99741548E-1	DAVIES_SUCCESS
chr22	21333750	21353326	+	8216	LZTR1	323	9.99864465E-1	DAVIES_SUCCESS
chr22	21354060	21356404	-	80764	THAP7	290	9.9990817E-1	DAVIES_SUCCESS
chr22	21356210	21364663	+	439931	THAP7-AS1	296	9.99918129E-1	DAVIES_SUCCESS
chr22	21362495	21368576	-	113691	TUBA3FP	296	9.99830657E-1	DAVIES_SUCCESS
chr22	21369441	21382302	+	9127	P2RX6	324	9.96942957E-1	DAVIES_SUCCESS
chr22	21383006	21386847	-	6545	SLC7A4	291	9.86501817E-1	DAVIES_SUCCESS
chr22	21396680	21398538	-	440799	P2RX6P	310	5.93491386E-1	DAVIES_SUCCESS
chr22	21400248	21418457	+	400891	LOC400891	343	4.81309361E-1	DAVIES_SUCCESS
chr22	21457304	21476575	+	400892	BCRP2	153	8.56239051E-2	DAVIES_SUCCESS
chr22	21737662	21905750	+	150221	RIMBP3C	76	1.18221174E-1	DAVIES_SUCCESS
chr22	21771692	21805750	+	23119	HIC2	7	1.76487706E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr22	21821458	21824224	+	645426	TMEM191C	7	1.76487706E-1	DAVIES_FAIL_FAREBROTHER_SUCCESS
chr22	21827286	21871780	-	375133	PI4KAP2	27	1.09765506E-1	DAVIES_SUCCESS
chr22	21903735	21978323	+	7332	UBE2L3	183	2.03655389E-1	DAVIES_SUCCESS
chr22	21982377	21984340	-	150223	YDJC	170	3.30162245E-1	DAVIES_SUCCESS
chr22	21987085	21991616	+	164592	CCDC116	188	3.91516608E-1	DAVIES_SUCCESS
chr22	21996541	21998588	+	23753	SDF2L1	196	5.24482514E-1	DAVIES_SUCCESS
chr22	22007269	22007347	+	100126318	MIR301B	204	6.02199981E-1	DAVIES_SUCCESS
chr22	22007592	22007674	+	406920	MIR130B	204	6.02199981E-1	DAVIES_SUCCESS
chr22	22020272	22052202	+	23759	PPIL2	281	7.17623778E-1	DAVIES_SUCCESS
chr22	22051825	22090071	-	29799	YPEL1	284	9.00955687E-1	DAVIES_SUCCESS
chr22	22113946	22221970	-	5594	MAPK1	293	8.89593966E-1	DAVIES_SUCCESS
chr22	22273791	22307250	-	9647	PPM1F	235	9.76572348E-1	DAVIES_SUCCESS
chr22	22311402	22337187	-	8940	TOP3B	237	8.61624358E-1	DAVIES_SUCCESS
chr22	22599199	22599926	+	7441	VPREB1	467	2.03051276E-1	DAVIES_SUCCESS
chr22	22652462	22677324	+	96610	LOC96610	402	7.77509459E-2	DAVIES_SUCCESS
chr22	22838771	22863505	-	140883	ZNF280B	445	4.8613962E-1	DAVIES_SUCCESS
chr22	22868060	22874613	-	129025	ZNF280A	409	3.91318945E-1	DAVIES_SUCCESS
chr22	22890122	22901696	-	23532	PRAME	437	3.97951374E-1	DAVIES_SUCCESS
chr22	22901755	22909007	+	648691	LOC648691	426	4.4813144E-1	DAVIES_SUCCESS
chr22	22974027	22987012	-	25812	POM121L1P	322	8.63567929E-1	DAVIES_SUCCESS
chr22	22988781	22990368	+	91227	GGTLC2	255	8.86667988E-1	DAVIES_SUCCESS
chr22	23165269	23165360	+	723778	MIR650	140	6.51185033E-1	DAVIES_SUCCESS
chr22	23229959	23238013	+	100423062	IGLL5	207	8.88207439E-1	DAVIES_SUCCESS
chr22	23401592	23484241	-	27156	RTDR1	340	1.25551224E-1	DAVIES_SUCCESS
chr22	23412668	23467221	+	2781	GNAZ	289	1.18269135E-1	DAVIES_SUCCESS
chr22	23487512	23506531	+	9609	RAB36	239	5.61780266E-2	DAVIES_SUCCESS
chr22	23522551	23660224	+	613	BCR	538	1.3667532E-1	DAVIES_SUCCESS
chr22	23604953	23607186	+	26226	FBXW4P1	210	2.71763385E-1	DAVIES_SUCCESS
chr22	23701792	23724313	-	649264	CES5AP1	430	4.76996352E-1	DAVIES_SUCCESS
chr22	23732791	23744799	-	150244	ZDHHC8P1	387	4.531791E-1	DAVIES_SUCCESS
chr22	23915312	23922495	-	3543	IGLL1	330	8.88965153E-2	DAVIES_SUCCESS
chr22	23950638	23974508	-	51233	C22orf43	377	1.78257732E-1	DAVIES_SUCCESS
chr22	23980674	24059610	-	91316	GUSBP11	519	6.27440151E-2	DAVIES_SUCCESS
chr22	24032960	24041363	+	266747	RGL4	306	1.54380547E-1	DAVIES_SUCCESS
chr22	24083771	24093279	-	7621	ZNF70	214	1.98404492E-2	DAVIES_SUCCESS
chr22	24094929	24096630	-	29802	VPREB3	211	1.94603976E-2	DAVIES_SUCCESS
chr22	24105207	24108050	+	150248	C22orf15	236	3.0609921E-2	DAVIES_SUCCESS
chr22	24108020	24110141	-	400916	CHCHD10	251	3.87245447E-2	DAVIES_SUCCESS
chr22	24115035	24126503	+	4320	MMP11	349	1.11442126E-1	DAVIES_SUCCESS
chr22	24129149	24176705	+	6598	SMARCB1	488	9.13973933E-2	DAVIES_SUCCESS
chr22	24176689	24181315	-	91319	DERL3	383	1.6884342E-1	DAVIES_SUCCESS
chr22	24199058	24227725	+	66035	SLC2A11	517	1.58993348E-1	DAVIES_SUCCESS
chr22	24235896	24241117	-	284889	LOC284889	330	1.44455681E-1	DAVIES_SUCCESS
chr22	24236564	24237409	+	4282	MIF	319	1.62770563E-1	DAVIES_SUCCESS
chr22	24299600	24326106	-	2953	GSTT2	214	1.19009928E-1	DAVIES_SUCCESS
chr22	24309025	24314748	+	100037417	DDTL	179	1.51449983E-1	DAVIES_SUCCESS
chr22	24313553	24322019	-	1652	DDT	171	1.39368801E-1	DAVIES_SUCCESS
chr22	24340594	24347258	-	25774	GSTTP1	114	9.18822629E-2	DAVIES_SUCCESS
chr22	24373116	24374043	+	391322	LOC391322	94	5.65182997E-2	DAVIES_SUCCESS
chr22	24376138	24384284	-	2952	GSTT1	95	4.85974959E-2	DAVIES_SUCCESS
chr22	24385937	24401899	-	653399	GSTTP2	102	3.62769594E-2	DAVIES_SUCCESS
chr22	24407764	24574596	+	23523	CABIN1	275	4.39532113E-2	DAVIES_SUCCESS
chr22	24577443	24585074	+	56241	SUSD2	176	4.71067783E-2	DAVIES_SUCCESS
chr22	24615621	24641110	-	2687	GGT5	184	4.05045669E-2	DAVIES_SUCCESS
chr22	24647588	24661492	+	29774	POM121L9P	158	4.52275621E-2	DAVIES_SUCCESS
chr22	24666789	24838325	+	23384	SPECC1L	267	1.78322124E-1	DAVIES_SUCCESS
chr22	24813708	24838325	+	135	ADORA2A	119	4.45123941E-1	DAVIES_SUCCESS
chr22	24825177	24890783	-	646023	ADORA2A-AS1	161	4.82755455E-1	DAVIES_SUCCESS
chr22	24863205	24922553	+	51733	UPB1	171	5.03958998E-1	DAVIES_SUCCESS
chr22	24936405	24951903	-	83606	GUCD1	131	6.22157455E-1	DAVIES_SUCCESS
chr22	24951617	24978854	+	6634	SNRPD3	135	6.49603403E-1	DAVIES_SUCCESS
chr22	24979717	25024972	+	2678	GGT1	161	7.72715981E-1	DAVIES_SUCCESS
chr22	24981590	24989035	-	388886	FAM211B	111	6.57576943E-1	DAVIES_SUCCESS
chr22	25028881	25049327	+	644165	BCRP3	192	9.33945331E-1	DAVIES_SUCCESS
chr22	25041132	25055114	-	646074	POM121L10P	204	9.67396174E-1	DAVIES_SUCCESS
